Date,Player_1,Player_2,player_1_wins,Rank_1,Rank_2,rank_diff,rank_ratio,log_rank_diff,Surface_Clay,Surface_Grass,Surface_Hard,Round_2nd Round,Round_3rd Round,Round_4th Round,Round_Quarterfinals,Round_Round Robin,Round_Semifinals,Round_The Final,Series_ATP500,Series_Grand Slam,Series_International,Series_International Gold,Series_Masters,Series_Masters 1000,Series_Masters Cup,Court_Outdoor,Best of_5
2007-03-02,Almagro N.,Moya C.,0,28,47,-19,0.5957446808510638,-0.503905180921417,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2007-03-02,Ferrero J.C.,Gaudio G.,1,25,36,-11,0.6944444444444444,-0.3528213746227422,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2007-03-02,Querrey S.,Korolev E.,0,77,99,-22,0.7777777777777778,-0.2484613592985001,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
2007-03-02,Safin M.,Verdasco F.,1,24,33,-9,0.7272727272727273,-0.307484699747961,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
2007-03-02,Johansson T.,Hewitt L.,0,92,21,71,4.380952380952381,1.4415570397949402,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
2007-03-02,Safin M.,Kunitsyn I.,1,24,91,-67,0.26373626373626374,-1.30291275218084,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
2007-03-02,Federer R.,Haas T.,1,1,9,-8,0.1111111111111111,-1.6094379124341005,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
2007-03-02,Soderling R.,Youzhny M.,0,30,18,12,1.6666666666666667,0.489548225318706,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
2007-03-03,Ferrero J.C.,Moya C.,0,25,47,-22,0.5319148936170213,-0.613104472886409,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
2007-03-03,Hernych J.,Melzer J.,0,84,31,53,2.7096774193548385,0.9769153536905901,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
2007-03-03,Hewitt L.,Lopez F.,1,21,96,-75,0.21875,-1.4836685251450668,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
2007-03-03,Korolev E.,Melzer J.,0,99,31,68,3.193548387096774,1.1394342831883653,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2007-03-03,Youzhny M.,Federer R.,0,18,1,17,18.0,2.251291798606495,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2007-03-04,Chela J.I.,Moya C.,1,35,47,-12,0.7446808510638298,-0.28768207245178123,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2007-03-04,Hewitt L.,Safin M.,1,21,24,-3,0.875,-0.1278333715098845,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2007-03-04,Melzer J.,Hewitt L.,0,31,21,10,1.4761904761904763,0.3746934494414105,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
2007-03-09,Acasuso J.,Grosjean S.,1,37,51,-14,0.7254901960784313,-0.3136575588550419,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-09,Benneteau J.,Monfils G.,1,46,49,-3,0.9387755102040817,-0.06187540371808753,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-09,Del Potro J.M.,Kuerten G.,1,65,680,-615,0.09558823529411764,-2.333907564123087,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-09,Garcia-Lopez G.,Massu N.,1,68,50,18,1.36,0.30228087187293395,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-09,Gimelstob J.,Bracciali D.,0,106,82,24,1.2926829268292683,0.2539882266653075,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-09,Goldstein P.,Roitman S.,1,95,69,26,1.3768115942028984,0.31585294941847675,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-09,Greul S.,Korolev E.,0,83,71,12,1.1690140845070423,0.15415067982725805,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-09,Guccione C.,Lopez F.,0,111,92,19,1.2065217391304348,0.18589937814183788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-09,Kohlschreiber P.,Lee H.T.,1,59,47,12,1.2553191489361701,0.22314355131420927,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-09,Kunitsyn I.,Mayer F.,0,78,45,33,1.7333333333333334,0.5408064559779264,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-09,Mathieu P.H.,Martin A.,1,63,75,-12,0.84,-0.17185025692665956,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-09,Monaco J.,Mahut N.,0,56,94,-38,0.5957446808510638,-0.5108256237659905,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-09,Pless K.,Serra F.,0,84,66,18,1.2727272727272727,0.23795863709935094,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-09,Spadea V.,Koubek S.,1,70,64,6,1.09375,0.08829260714567866,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-09,Troicki V.,Clement A.,0,177,53,124,3.339622641509434,1.1927995037278105,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-10,Canas G.,Hajek J.,1,60,74,-14,0.8108108108108109,-0.20661424936299877,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-10,Falla A.,Becker B.,1,99,38,61,2.6052631578947367,0.9416085398584455,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-10,Gabashvili T.,Vliegen K.,1,80,48,32,1.6666666666666667,0.5026288565618127,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-10,Gicquel M.,Russell M.,0,42,88,-46,0.4772727272727273,-0.7274362540385773,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-10,Henman T.,Hernych J.,0,44,73,-29,0.6027397260273972,-0.49740260343385057,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-10,Kendrick R.,Ginepri R.,0,87,43,44,2.0232558139534884,0.6931471805599458,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-10,Kuznetsov A.,Seppi A.,0,162,102,60,1.588235294117647,0.45902121257712647,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-10,Llodra M.,Zib T.,1,79,136,-57,0.5808823529411765,-0.5379542911542439,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-10,Mirnyi M.,Johansson T.,0,55,85,-30,0.6470588235294118,-0.4289956055183577,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-10,Moodie W.,Dlouhy L.,1,142,109,33,1.3027522935779816,0.2623642644674904,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-10,Moya C.,Capdeville P.,1,36,151,-115,0.23841059602649006,-1.412962608202052,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-10,Phau B.,Bjorkman J.,0,126,39,87,3.230769230769231,1.155307632344655,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-10,Rochus C.,Querrey S.,0,129,67,62,1.9253731343283582,0.6480267452794752,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-10,Simon G.,Schuettler R.,1,40,130,-90,0.3076923076923077,-1.1616252564968432,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-10,Tipsarevic J.,Srichaphan P.,1,100,52,48,1.9230769230769231,0.6448286032891377,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-10,Volandri F.,Horna L.,0,54,72,-18,0.75,-0.2831262559159198,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-10,Waske A.,Dancevic F.,0,133,117,16,1.1367521367521367,0.12715517548524602,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-10,Acasuso J.,Youzhny M.,1,37,17,20,2.176470588235294,0.7472144018302211,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-10,Clement A.,Nadal R.,0,53,2,51,26.5,2.8903717578961645,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-10,Nieminen J.,Goldstein P.,1,19,95,-76,0.2,-1.5686159179138452,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Almagro N.,Johansson T.,0,32,85,-53,0.3764705882352941,-0.9578397347870271,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Calleri A.,Hernych J.,0,29,73,-44,0.3972602739726027,-0.9028677115420147,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Chela J.I.,Bjorkman J.,1,31,39,-8,0.7948717948717948,-0.2231435513142097,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Del Potro J.M.,Gasquet R.,0,65,16,49,4.0625,1.356441397970209,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Falla A.,Ljubicic I.,0,99,8,91,12.375,2.4079456086518722,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Federer R.,Canas G.,0,1,60,-59,0.016666666666666666,-3.417726683613366,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Ferrer D.,Horna L.,1,15,72,-57,0.20833333333333334,-1.5178707189086098,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Ferrero J.C.,Mayer F.,1,23,45,-22,0.5111111111111111,-0.6505875661411493,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Fish M.,Mathieu P.H.,0,22,63,-41,0.3492063492063492,-1.0233888674305218,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Garcia-Lopez G.,Baghdatis M.,1,68,18,50,3.7777777777777777,1.2896675254308194,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Gonzalez F.,Dancevic F.,1,5,117,-112,0.042735042735042736,-2.97892515523761,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Hrbaty D.,Gabashvili T.,0,25,80,-55,0.3125,-1.136352616650957,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Kohlschreiber P.,Nalbandian D.,0,59,10,49,5.9,1.6964492894237297,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Korolev E.,Tursunov D.,1,71,21,50,3.380952380952381,1.1856236656577392,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Lopez F.,Roddick A.,0,92,3,89,30.666666666666668,3.1463051320333655,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Mahut N.,Safin M.,1,94,24,70,3.9166666666666665,1.3350010667323402,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Moodie W.,Murray A.,0,142,14,128,10.142857142857142,2.254794429157697,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Moya C.,Stepanek R.,1,36,26,10,1.3846153846153846,0.3150810466398952,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Robredo T.,Simon G.,0,7,40,-33,0.175,-1.6341305250244722,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Rochus O.,Spadea V.,1,35,70,-35,0.5,-0.6791609385852055,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Russell M.,Berdych T.,1,88,12,76,7.333333333333333,1.923687012270603,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Seppi A.,Verdasco F.,0,102,33,69,3.090909090909091,1.1083684636134743,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-11,Soderling R.,Bracciali D.,1,27,82,-55,0.32926829268292684,-1.0866360976213945,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-12,Benneteau J.,Melzer J.,1,46,28,18,1.6428571428571428,0.4828517717235843,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007-03-12,Ginepri R.,Djokovic N.,0,43,13,30,3.3076923076923075,1.1451323043030026,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
